Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Albo you and your Labor cronies are out of date, wake up, nuclear has been in submarines safety for 20 plus years.","Albo you and your Labor cronies are out of date, wake up, nuclear has been in submarines safety for 20 plus years.",25,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albanese the CC fool !!!   Nuclear is far better than renewables Albanese. And the NEW Coal Power Stations are superb evidently.,Albanese the CC fool !!!   Nuclear is far better than renewables Albanese. And the NEW Coal Power Stations are superb evidently.,25,LABEL_2,POSITIVE,financial_constraints
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Runs scared - yes. And dumb, with IQ 3 Minister Bowen.","Runs scared - yes. And dumb, with IQ 3 Minister Bowen.",14,LABEL_0,NEGATIVE,not-defined
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,It's what you learn when you know it all that's important. Albo obviously has hubris not Covid.,It's what you learn when you know it all that's important. Albo obviously has hubris not Covid.,21,LABEL_0,NEGATIVE,not-defined
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Nuclear power is EXPENSIVE. How do you propose to deal with the waste? Your just pushing your typical anti everything,Nuclear power is EXPENSIVE. How do you propose to deal with the waste? Your just pushing your typical anti everything,22,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,So is China missile  nukes  can hit any part Aussie   even  nuclear  power  stations,So is China missile  nukes  can hit any part Aussie   even  nuclear  power  stations,14,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"It hasn’t taken that long for another Labor prime minister, Albanese, to show he’s not up to the job.Happens every time they get into power.","It hasn’t taken that long for another Labor prime minister, Albanese, to show he’s not up to the job.Happens every time they get into power.",32,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Keep up the good work bolt labor’s greatest asset ,Keep up the good work bolt labor’s greatest asset ,11,LABEL_2,POSITIVE,not-defined
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Because Albanese isn’t well enough education on this, that’s why he is talking and scaremongering everyone else, especially to children of a very young age, older children would already know the trues…as most countries in Europe depend on nuclear heating / others…","Because Albanese isn’t well enough education on this, that’s why he is talking and scaremongering everyone else, especially to children of a very young age, older children would already know the trues…as most countries in Europe depend on nuclear heating / others…",49,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Aussie should have been nuclear in the fifties.,Aussie should have been nuclear in the fifties.,9,LABEL_1,NEUTRAL,not-defined
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Fool, where is he going to put all these Batteries, I am glad I did not VOTE FOR HIM,","Fool, where is he going to put all these Batteries, I am glad I did not VOTE FOR HIM,",22,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albo doesn't want to offend his Greenie masters,Albo doesn't want to offend his Greenie masters,9,LABEL_1,NEUTRAL,not-defined
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Follow the money solar panels wind farms useless but are making someone really rich,Follow the money solar panels wind farms useless but are making someone really rich,14,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albanese is living in fantasy land if he thinks we can run the country with wind & solar ,Albanese is living in fantasy land if he thinks we can run the country with wind & solar ,18,LABEL_0,NEGATIVE,not-defined
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,I know their are few of us here that think that this is the way to go. Nuclear is more efficient and cleaner than many other alternatives but keep believing the misinformation. ,I know their are few of us here that think that this is the way to go. Nuclear is more efficient and cleaner than many other alternatives but keep believing the misinformation. ,34,LABEL_0,NEGATIVE,financial_constraints
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,We have wind and sun we do t need nuclear! It’s not rocket science,We have wind and sun we do t need nuclear! It’s not rocket science,17,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time.Australia  has the worlds largest uranium reserves.,About time.Australia  has the worlds largest uranium reserves.,9,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"That's  it ,suppose if you make Australia crap enough they might stop buying it. Can't believe this government got reelected.","That's  it ,suppose if you make Australia crap enough they might stop buying it. Can't believe this government got reelected.",25,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Great, can’t wait to see him take a lump of uranium to parliament.","Great, can’t wait to see him take a lump of uranium to parliament.",17,LABEL_2,POSITIVE,not-defined
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Australia catching up to the 20th century in 20 years time,Australia catching up to the 20th century in 20 years time,11,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,This is fantastic australia is an excellent candidate for nuclear energy,This is fantastic australia is an excellent candidate for nuclear energy,11,LABEL_2,POSITIVE,not-defined
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Which safe Liberal seat will it be located in?,Which safe Liberal seat will it be located in?,10,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Have to move forward  no choice cheaper power,Have to move forward  no choice cheaper power,8,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,As for getting rid of the waste there was a rock out about 2 hours out of Kalgoorlie where it's one of those rocks where the waste can be tunnel down and buried in it so not a problem there,As for getting rid of the waste there was a rock out about 2 hours out of Kalgoorlie where it's one of those rocks where the waste can be tunnel down and buried in it so not a problem there,41,LABEL_1,NEUTRAL,infrastructure
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Finally... this is a fantastic idea.  Unfortunately this investigation Will only be about who can profit the most from it and if it'll be worth doing finatially,Finally... this is a fantastic idea.  Unfortunately this investigation Will only be about who can profit the most from it and if it'll be worth doing finatially,30,LABEL_2,POSITIVE,financial_constraints
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Great idea! It's not as if we have abundant sunshine for solar or the possibility of wind farms, so nuclear seems like the perfectly natural and reasonable direction we should go in!","Great idea! It's not as if we have abundant sunshine for solar or the possibility of wind farms, so nuclear seems like the perfectly natural and reasonable direction we should go in!",36,LABEL_2,POSITIVE,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Has nobody watched Chernobyl?,Has nobody watched Chernobyl?,5,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"What's the bet we won't see 2030, we're just gonna act like we ain't the number polluter on the planet & our climate is absolutely ruined, they're basically forcing us into the system by ruining our planet so we have no where to go but the system ..wish we could just open our eyes .","What's the bet we won't see 2030, we're just gonna act like we ain't the number polluter on the planet & our climate is absolutely ruined, they're basically forcing us into the system by ruining our planet so we have no where to go but the system ..wish we could just open our eyes .",64,LABEL_0,NEGATIVE,financial_constraints
